1.7428980923825126;0.01
3.487057731617665;0.02
5.232478493859075;0.03
6.979159949538589;0.04
8.727101663348684;0.05
10.476303194224839;0.060000000000000005
12.226764095327894;0.07
13.978483914026384;0.08
15.731462191878844;0.09
17.4856984646161;0.09999999999999999
19.241192262123544;0.10999999999999999
20.99794310842337;0.11999999999999998
22.755950521656807;0.12999999999999998
24.515214014066313;0.13999999999999999
26.27573309197777;0.15
28.037507255782636;0.16
29.800535999920086;0.17
31.56481881285914;0.18000000000000002
33.330355177080754;0.19000000000000003
35.09714456905991;0.20000000000000004
36.86518645924765;0.21000000000000005
38.634480312053164;0.22000000000000006
40.40502558582575;0.23000000000000007
42.17682173283684;0.24000000000000007
43.949868199262006;0.25000000000000006
45.72416442516286;0.26000000000000006
47.49970984446905;0.2700000000000001
49.27650388496015;0.2800000000000001
51.05454596824756;0.2900000000000001
52.833835509756405;0.3000000000000001
54.61437191870739;0.3100000000000001
56.39615459809866;0.3200000000000001
58.17918294468759;0.3300000000000001
59.96345634897262;0.34000000000000014
61.74897419517505;0.35000000000000014
63.5357358612208;0.36000000000000015
65.32374071872215;0.37000000000000016
67.1129881329595;0.38000000000000017
68.90347746286308;0.3900000000000002
70.69520806099464;0.4000000000000002
72.48817927352917;0.4100000000000002
74.28239044023648;0.4200000000000002
76.07784089446297;0.4300000000000002
77.87452996311313;0.4400000000000002
79.67245696663127;0.45000000000000023
81.47162121898307;0.46000000000000024
83.27202202763714;0.47000000000000025
85.0736586935466;0.48000000000000026
86.8765305111307;0.49000000000000027
88.6806367682562;0.5000000000000002
90.48597674621907;0.5100000000000002
92.29254971972583;0.5200000000000002
94.10035495687515;0.5300000000000002
95.90939171913928;0.5400000000000003
97.71965926134548;0.5500000000000003
99.53115683165754;0.5600000000000003
101.34388367155711;0.5700000000000003
103.15783901582518;0.5800000000000003
104.97302209252344;0.5900000000000003
106.78943212297571;0.6000000000000003
108.60706832174928;0.6100000000000003
110.42592989663626;0.6200000000000003
112.24601604863493;0.6300000000000003
114.06732597193106;0.6400000000000003
115.88985885387926;0.6500000000000004
117.71361387498426;0.6600000000000004
119.5385902088822;0.6700000000000004
121.36478702232188;0.6800000000000004
123.19220347514609;0.6900000000000004
125.0208387202728;0.7000000000000004
126.85069190367646;0.7100000000000004
128.68176216436916;0.7200000000000004
130.5140486343819;0.7300000000000004
132.3475504387458;0.7400000000000004
134.18226669547323;0.7500000000000004
136.01819651553905;0.7600000000000005
137.85533900286177;0.7700000000000005
139.69369325428474;0.7800000000000005
141.53325835955724;0.7900000000000005
143.37403340131564;0.8000000000000005
145.21601745506456;0.8100000000000005
147.059209589158;0.8200000000000005
148.90360886478038;0.8300000000000005
150.74921433592772;0.8400000000000005
152.59602504938866;0.8500000000000005
154.44404004472563;0.8600000000000005
156.29325835425587;0.8700000000000006
158.14367900303247;0.8800000000000006
159.9953010088255;0.8900000000000006
161.84812338210298;0.9000000000000006
163.70214512601203;0.9100000000000006
165.55736523635977;0.9200000000000006
167.41378270159447;0.9300000000000006
169.27139650278644;0.9400000000000006
171.1302056136092;0.9500000000000006
172.9902090003204;0.9600000000000006
174.8514056217427;0.9700000000000006
176.71379442924507;0.9800000000000006
178.57737436672343;0.9900000000000007
180.44214437058187;1.0000000000000007
182.30810336971354;1.0100000000000007
184.17525028548164;1.0200000000000007
186.04358403170033;1.0300000000000007
187.91310351461578;1.0400000000000007
189.78380763288703;1.0500000000000007
191.65569527756702;1.0600000000000007
193.5287653320835;1.0700000000000007
195.40301667222002;1.0800000000000007
197.27844816609672;1.0900000000000007
199.1550586741515;1.1000000000000008
201.0328470491207;1.1100000000000008
202.91181213602027;1.1200000000000008
204.7919527721265;1.1300000000000008
206.6732677869571;1.1400000000000008
208.55575600225197;1.1500000000000008
210.43941623195425;1.1600000000000008
212.3242472821912;1.1700000000000008
214.21024795125507;1.1800000000000008
216.09741702958408;1.1900000000000008
217.9857532997433;1.2000000000000008
219.87525553640555;1.2100000000000009
221.76592250633237;1.2200000000000009
223.6577529683549;1.2300000000000009
225.55074567335484;1.2400000000000009
227.4448993642452;1.2500000000000009
229.34021277595147;1.260000000000001
231.23668463539238;1.270000000000001
233.1343136614608;1.280000000000001
235.03309856500474;1.290000000000001
236.93303804880824;1.300000000000001
238.83434630280377;1.310000000000001
240.73681012097927;1.320000000000001
242.64042821604127;1.330000000000001
244.54519929266107;1.340000000000001
246.45112204745575;1.350000000000001
248.35796109614816;1.360000000000001
250.2661833112539;1.370000000000001
252.1755532462544;1.380000000000001
254.0860695653601;1.390000000000001
255.9977309246321;1.400000000000001
257.91028241747784;1.410000000000001
259.8242298449987;1.420000000000001
261.73905662835773;1.430000000000001
263.6552846534978;1.440000000000001
265.5726508770585;1.450000000000001
267.49115390580636;1.460000000000001
269.41051418861963;1.470000000000001
271.331286675254;1.480000000000001
273.25319173806946;1.490000000000001
275.17622795058935;1.500000000000001
277.1003938779784;1.5100000000000011
279.0256880770239;1.5200000000000011
280.9521090961169;1.5300000000000011
282.8796554752329;1.5400000000000011
284.8083257459132;1.5500000000000012
286.73811843124577;1.5600000000000012
288.66870987475943;1.5700000000000012
290.6007430002644;1.5800000000000012
292.53389405932523;1.5900000000000012
294.46816154102845;1.6000000000000012
296.40354392591274;1.6100000000000012
298.3400396859501;1.6200000000000012
300.2776472845268;1.6300000000000012
302.2163651764247;1.6400000000000012
304.15619180780226;1.6500000000000012
306.09712561617584;1.6600000000000013
308.03916503040074;1.6700000000000013
309.9823084706523;1.6800000000000013
311.9265543484073;1.6900000000000013
